Country,Year,Electricity_access,Adj_savCO2_damage,Exports,GDP_per_capita,Imports,Inflation,Primary_school_enrol,Secondary_school_enrol,Unemployment_rate_male,Unemployment_rate_women,Co2_prod_tonnes,Income_classification,Life_expectancy,Internet,Population,Regime_type,Rural_population,Urban_population,World_Regions
Australia,2001,100,1.71253001,22.22572071,19490.86111,22.13948765,4.407135362,100.6397781,,7,6.5,357.669,High income,79.63414634,52.68926643,19413000,Liberal Democracy,15.9,84.1,Oceania
Australia,2002,100,1.791276522,20.7745942,20082.48327,20.78268167,2.981574539,101.5487823,,6.5,6.2,362.21,High income,79.93658537,,19651400,Liberal Democracy,15.778,84.222,Oceania
Australia,2003,100,1.557887533,19.0950859,23447.031,21.20105873,2.732595966,101.6743088,,5.9,6,369.726,High income,80.23902439,,19895400,Liberal Democracy,15.657,84.343,Oceania
Australia,2004,100,1.269231421,17.2032858,30430.67644,19.91744857,2.343255225,102.2641296,,5.3,5.5,383.205,High income,80.4902439,,20127400,Liberal Democracy,15.537,84.463,Oceania
Australia,2005,100,1.217969003,18.26510157,33999.24286,21.00608107,2.691831683,102.7393188,,4.9,5.2,386.513,High income,80.84146341,63,20394800,Liberal Democracy,15.418,84.582,Oceania
Australia,2006,100,1.247177212,19.8939213,36044.92281,21.71030579,3.555287737,103.3040466,,4.7,4.9,392.681,High income,81.04146341,66,20697900,Liberal Democracy,15.3,84.7,Oceania
Australia,2007,100,1.173301507,20.20360889,40960.05449,21.84783079,2.327611289,105.1830521,,4,4.8,399.842,High income,81.29268293,69.45,20827600,Liberal Democracy,15.178,84.822,Oceania
Australia,2008,100,1.023537078,20.16167323,49601.65671,22.70865946,4.35029855,105.1411209,,4,4.6,404.417,High income,81.39512195,71.67,21249200,Liberal Democracy,15.057,84.943,Oceania
Australia,2009,100,1.217460941,23.00481294,42772.35917,22.79309127,1.771117166,105.3021317,,5.7,5.4,407.463,High income,81.54390244,74.25,21691700,Liberal Democracy,14.937,85.063,Oceania
Australia,2010,100,1.014460302,19.81000775,52022.1256,20.83966397,2.918340027,105.6194305,,5.1,5.4,405.503,High income,81.69512195,76,22031750,Liberal Democracy,14.818,85.182,Oceania
Australia,2011,100,0.871417302,21.43641705,62517.83375,20.47031601,3.303850156,105.689682,,4.9,5.3,404.173,High income,81.89512195,79.48769771,22340024,Liberal Democracy,14.7,85.3,Oceania
Australia,2012,100,0.803604808,21.48082841,68012.1479,21.72951827,1.762780156,105.9844513,,5.1,5.3,406.506,High income,82.04634146,79,22733465,Liberal Democracy,14.598,85.402,Oceania
Australia,2013,100,0.781214545,19.95616761,68150.10704,21.25226273,2.449888641,105.9938507,,5.7,5.6,397.943,High income,82.14878049,83.45349717,23128129,Liberal Democracy,14.498,85.502,Oceania
Australia,2014,100,0.850264708,21.039455,62510.79117,21.46703534,2.487922705,105.4570923,,6,6.2,394.117,High income,82.3,84,23475686,Liberal Democracy,14.398,85.602,Oceania
Australia,2015,100,0.962232424,19.98484551,56755.72171,21.50952757,1.508366722,101.5999069,157.1676636,6,6.1,401.555,High income,82.4,84.56051491,23815995,Liberal Democracy,14.299,85.701,Oceania
Australia,2016,100,1.14419919,19.25105708,49971.13146,21.52658435,1.276990945,100.7444077,153.0131989,5.7,5.8,411.032,High income,82.44878049,86.54,24190907,Liberal Democracy,14.2,85.8,Oceania
Australia,2017,100,1.080648096,21.20575066,54027.96682,20.61296969,1.948647409,100.3389816,150.3114777,5.5,5.7,415.097,High income,82.5,86.54504885,24601860,Liberal Democracy,14.096,85.904,Oceania
Australia,2018,100,1.047725442,21.82190462,57354.96405,21.44074306,1.911400944,100.1605911,132.7728882,5.3,5.3,415.954,High income,82.74878049,,24982688,Liberal Democracy,13.988,86.012,Oceania
Austria,2000,100,0.592577826,43.34627395,24564.45829,42.01422167,2.344862854,103.6723175,98.69606018,4.8,4.6,66.163,High income,,,,Liberal Democracy,39.787,,Europe and Northern America
Austria,2001,100,0.656626301,44.61755552,24537.51426,42.91910925,2.650000773,102.9474716,98.95749664,3.9,4.1,70.103,High income,78.57560976,39.18545018,8042293,Liberal Democracy,40.066,59.934,Europe and Northern America
Austria,2002,100,0.63652177,45.3193862,26401.74546,41.6287818,1.810357878,101.2514801,99.02117157,5.1,4.5,71.919,High income,78.67804878,36.56,8081957,Liberal Democracy,40.345,59.655,Europe and Northern America
Austria,2003,100,0.577692901,44.57041472,32222.89724,41.8169677,1.355553709,100.4638214,99.47920227,5.1,4.3,77.554,High income,78.63170732,42.7,8121423,Liberal Democracy,40.625,59.375,Europe and Northern America
Austria,2004,100,0.52904889,46.86721497,36821.52147,43.92513072,2.06120618,100.7213211,99.52355957,5.8,5.9,77.674,High income,79.1804878,54.28,8171966,Liberal Democracy,40.906,59.094,Europe and Northern America
Austria,2005,100,0.543943859,48.6197522,38403.13388,45.41405348,2.299137856,100.8326187,100.3533478,5.4,5.9,79.192,High income,79.33170732,58,8227829,Liberal Democracy,41.187,58.813,Europe and Northern America
Austria,2006,100,0.52194681,50.84166886,40635.28182,47.24664234,1.441548511,101.559288,100.3299637,4.9,5.6,76.898,High income,79.8804878,63.6,8268641,Liberal Democracy,41.468,58.532,Europe and Northern America
Austria,2007,100,0.45944734,52.56086942,46855.77175,48.17238464,2.168555288,101.6712494,99.70886993,4.5,5.3,74.263,High income,80.1804878,69.37,8295487,Liberal Democracy,41.751,58.249,Europe and Northern America
Austria,2008,100,0.424846876,53.24886062,51708.76575,48.82482212,3.215950332,100.7259369,99.42073059,3.9,4.4,73.588,High income,80.43170732,72.87,8321496,Liberal Democracy,42.034,57.966,Europe and Northern America
Austria,2009,100,0.43327734,45.20741656,47963.1794,41.85481441,0.506308828,100.2024765,99.64984894,5.5,5.1,67.494,High income,80.33170732,73.45,8343323,Liberal Democracy,42.317,57.683,Europe and Northern America
Austria,2010,100,0.488132568,51.26216033,46858.04327,47.75763591,1.81353439,99.78977966,98.80721283,5,4.6,72.012,High income,80.5804878,75.17,8363404,Liberal Democracy,42.601,57.399,Europe and Northern America
Austria,2011,100,0.448252882,53.94867085,51374.95841,51.15411778,3.286579149,99.73870087,98.06147003,4.6,4.6,69.898,High income,80.98292683,78.7399931,8391643,Liberal Democracy,42.885,57.115,Europe and Northern America
Austria,2012,100,0.472286013,53.9736762,48567.69529,51.17850123,2.485675622,100.5990601,97.84332275,4.9,4.8,67.209,High income,80.93658537,80.02999392,8429991,Liberal Democracy,42.853,57.147,Europe and Northern America
Austria,2013,100,0.468549485,53.4412933,50716.70871,50.62512079,2.000156169,101.2101212,99.19738007,5.4,5.3,67.746,High income,81.13658537,80.6188,8479823,Liberal Democracy,42.664,57.336,Europe and Northern America
Austria,2014,100,0.447866675,53.38657905,51717.49594,50.1169562,1.60581183,101.6281891,99.66307831,5.8,5.4,64.084,High income,81.4902439,80.99582496,8546356,Liberal Democracy,42.474,57.526,Europe and Northern America
Austria,2015,100,0.563400081,53.08906056,44178.04738,49.33825483,0.896563335,101.9974823,100.3209991,6.1,5.3,66.283,High income,81.1902439,83.94014193,8642699,Liberal Democracy,42.285,57.715,Europe and Northern America
Austria,2016,100,0.557981926,52.40639365,45276.83144,48.57568463,0.891591753,102.2643585,100.9630203,6.4,5.5,67.112,High income,81.64146341,84.32374257,8736668,Liberal Democracy,42.095,57.905,Europe and Northern America
Austria,2017,100,0.556820532,54.05370091,47309.36627,50.89052331,2.081269114,103.1131516,100.4552078,5.9,5,69.629,High income,81.64390244,87.93558659,8797566,Liberal Democracy,41.906,58.094,Europe and Northern America
Austria,2018,100,0.536026743,55.69095065,51453.14702,52.41986954,1.998379814,103.3168488,99.95783997,5,4.7,66.72,High income,81.69268293,87.47913723,8840521,Liberal Democracy,41.703,58.297,Europe and Northern America
Azerbaijan,2000,98.90822245,11.09660812,40.17083148,655.1199452,38.3777368,1.805003037,97.20748901,,10.9,12.7,29.506,Low income,,,,Electoral Autocracy,48.614,,Northern Africa and Western Asia
Azerbaijan,2001,98.62342072,10.45165239,41.49860787,703.6838434,37.31657762,1.547195902,98.86100006,,10.3,11.5,28.793,Low income,67.054,0.305564638,8111200,Electoral Autocracy,48.413,51.587,Northern Africa and Western Asia
Azerbaijan,2002,100,10.1988924,42.76783505,763.080638,50.05030928,2.77116472,98.34942627,,9.7,10.4,29.642,Low income,67.391,4.999713678,8171950,Electoral Autocracy,48.213,51.787,Northern Africa and Western Asia
Azerbaijan,2003,98.97785187,9.401845701,42.00657665,883.7339715,65.54537186,2.23386493,96.21324158,,9.1,9.3,30.627,Lower-middle income,67.791,,8234100,Electoral Autocracy,48.012,51.988,Northern Africa and Western Asia
Azerbaijan,2004,99.13969421,8.861810503,48.78900846,1045.009379,72.71810743,6.708930428,97.26132965,,7.9,8,32.078,Lower-middle income,68.249,,8306500,Electoral Autocracy,47.811,52.189,Northern Africa and Western Asia
Azerbaijan,2005,99.28987885,6.877696143,62.94110601,1578.40239,52.9007786,9.679507319,95.52696991,,7.2,7.3,34.286,Lower-middle income,68.747,8.030375356,8391850,Electoral Autocracy,47.611,52.389,Northern Africa and Western Asia
Azerbaijan,2006,99.5,5.237930543,66.50414484,2473.081819,38.75825501,8.328924829,94.21665955,,6.9,6.3,39.109,Lower-middle income,69.259,11.99217733,8484550,Electoral Autocracy,47.411,52.589,Northern Africa and Western Asia
Azerbaijan,2007,99.56891632,2.803160041,68.12891169,3851.437869,28.51289646,16.69975496,94.77120209,,7.1,5.5,30.458,Lower-middle income,69.752,14.54,8581300,Electoral Autocracy,47.21,52.79,Northern Africa and Western Asia
Azerbaijan,2008,99.7101059,2.182084102,65.77613785,5574.603802,23.46675902,20.84908718,94.07247162,,6.2,5.5,35.451,Lower-middle income,70.201,17.08,8763400,Electoral Autocracy,47.01,52.99,Northern Africa and Western Asia
Azerbaijan,2009,99.86070251,2.159596226,51.63574568,4950.294791,23.108296,1.45704836,95.068573,,4.9,6.6,31.857,Upper-middle income,70.597,27.4,8947243,Electoral Autocracy,46.81,53.19,Northern Africa and Western Asia
Azerbaijan,2010,99.94705963,1.771704488,54.30472154,5843.533768,20.68126693,5.726872247,93.76229858,,4.4,6.9,30.633,Upper-middle income,70.938,46,9054332,Electoral Autocracy,46.594,53.406,Northern Africa and Western Asia
Azerbaijan,2011,99.9,1.621947116,56.42698053,7189.691229,24.08106448,7.858333333,95.57363129,,4.4,6.5,32.976,Upper-middle income,71.234,50,9173082,Electoral Autocracy,46.363,53.637,Northern Africa and Western Asia
Azerbaijan,2012,100,1.680522119,52.97468019,7496.294648,25.28838935,1.066213397,97.95530701,,4.3,6.1,35.048,Upper-middle income,71.506,54.2,9295784,Electoral Autocracy,46.117,53.883,Northern Africa and Western Asia
Azerbaijan,2013,100,1.637712485,48.41583308,7875.756953,26.26001169,2.415717453,100.5004501,,4,6,35.215,Upper-middle income,71.768,73.00000137,9416801,Electoral Autocracy,45.855,54.145,Northern Africa and Western Asia
Azerbaijan,2014,100,1.731371097,43.27355666,7891.313147,26.20966854,1.373441815,106.0598907,,4,5.8,36.975,Upper-middle income,72.022,75.00001564,9535079,Electoral Autocracy,45.578,54.422,Northern Africa and Western Asia
Azerbaijan,2015,100,2.560711354,37.79477749,5500.310382,34.80673042,4.027685737,106.6014862,,4.1,5.9,37.199,Upper-middle income,72.266,77,9649341,Electoral Autocracy,45.286,54.714,Northern Africa and Western Asia
Azerbaijan,2016,100,3.817429202,46.42764939,3880.738731,43.64966934,12.44337486,106.4317398,,4.2,6,37.278,Upper-middle income,72.493,78.2,9757812,Electoral Autocracy,44.979,55.021,Northern Africa and Western Asia
Azerbaijan,2017,100,3.567311756,48.54786473,4147.089716,41.85445095,12.93591842,103.2940979,,4.1,5.9,36.498,Upper-middle income,72.693,79,9854033,Electoral Autocracy,44.657,55.343,Northern Africa and Western Asia
Azerbaijan,2018,100,3.286613289,54.09229386,4739.84171,37.58028267,2.268546904,99.7220993,94.48007965,4.1,5.8,37.488,Upper-middle income,72.864,79.79999549,9939771,Electoral Autocracy,44.32,55.68,Northern Africa and Western Asia
Burundi,2000,2.439689159,0.569412845,6.318970594,136.4639708,16.23475389,24.43202421,58.00494003,,,,0.271,Low income,,,,Closed Autocracy,91.754,,Sub-Saharan Africa
Burundi,2001,2.801317215,0.460845575,5.179202165,134.3634269,15.78484345,9.296187713,60.86331177,10.10021973,,,0.205,Low income,49.93,0.106001245,6525546,Closed Autocracy,91.539,8.461,Sub-Saharan Africa
Burundi,2002,3.154657125,0.527992495,4.685804181,123.1175361,16.98802523,-1.365680053,65.64196777,10.43820953,,,0.213,Low income,50.81,0.118228412,6704118,Closed Autocracy,91.318,8.682,Sub-Saharan Africa
Burundi,2003,3.498532534,0.441621125,6.381414025,113.5672513,20.99489805,10.64746457,71.1733017,10.5594101,,,0.161,Low income,51.69,0.201273197,6909161,Closed Autocracy,91.092,8.908,Sub-Saharan Africa
Burundi,2004,3.831767321,0.491425237,6.952748287,128.3367028,24.62336989,8.176429375,76.26712036,11.96858978,,,0.198,Low income,52.547,0.349060462,7131688,Closed Autocracy,90.861,9.139,Sub-Saharan Africa
Burundi,2005,3.207317073,0.325483954,6.2,151.6815663,28.9,13.25206992,80.97310638,12.98392963,,,0.154,Low income,53.369,0.542142866,7364857,Electoral Autocracy,90.625,9.375,Sub-Saharan Africa
Burundi,2006,2.66,0.361974861,7.3,167.3764625,35.1,2.745420002,102.9002991,14.13834,,,0.183,Low income,54.163,0.65759259,7607850,Electoral Autocracy,90.383,9.617,Sub-Saharan Africa
Burundi,2007,4.775167942,0.355934176,6.800000136,172.4955966,31.99999864,8.412062858,115.3082886,15.08487034,,,0.202,Low income,54.944,0.7,7862226,Electoral Autocracy,90.136,9.864,Sub-Saharan Africa
Burundi,2008,4.8,0.317759949,10.50000026,198.3528517,36.69999932,24.40695104,122.9431534,,2.2,1.1,0.209,Low income,55.721,0.81,8126104,Electoral Autocracy,89.882,10.118,Sub-Saharan Africa
Burundi,2009,5.40973711,0.298271938,6.600000274,212.1370572,29.20000329,10.55543553,131.5227356,20.12478065,,,0.169,Low income,56.488,0.9,8397661,Electoral Autocracy,89.624,10.376,Sub-Saharan Africa
Burundi,2010,5.3,0.435068533,9.700001639,234.2355325,29.80000376,6.493265915,137.170105,23.29063034,,,0.297,Low income,57.228,1,8675606,Electoral Autocracy,89.358,10.642,Sub-Saharan Africa
Burundi,2011,6.106936455,0.571451526,8.800000284,249.5779728,34.20000255,9.59216606,140.8289032,26.12249947,,,0.355,Low income,57.925,1.11,8958406,Electoral Autocracy,89.085,10.915,Sub-Saharan Africa
Burundi,2012,6.5,0.518823945,9.700000891,252.3588663,33.99998812,18.16104531,139.1704254,28.71599007,,,0.38,Low income,58.568,1.219999945,9245992,Electoral Autocracy,88.806,11.194,Sub-Saharan Africa
Burundi,2013,6.9,0.540920178,9.1,256.9756471,37.50001311,7.937958075,136.6323242,33.41146851,,,0.399,Low income,59.148,1.264218111,9540302,Electoral Autocracy,88.518,11.482,Sub-Saharan Africa
Burundi,2014,7,0.480065151,7.603418782,274.8578422,34.15427339,4.405352342,134.2994843,39.4112587,2.1,1.2,0.377,Low income,59.665,1.4,9844301,Electoral Autocracy,88.224,11.776,Sub-Saharan Africa
Burundi,2015,8.403089523,0.451985032,5.732968591,305.549646,26.80898555,5.544688913,130.9034271,44.34693146,,,0.392,Low income,60.123,2.1,10160034,Electoral Autocracy,87.922,12.078,Sub-Saharan Africa
Burundi,2016,9.251799583,0.600941344,6.65258895,282.1930285,25.09163483,5.557689614,128.0420532,47.47816849,,,0.443,Low income,60.528,2.4,10488002,Electoral Autocracy,87.612,12.388,Sub-Saharan Africa
Burundi,2017,9.3,0.635294276,7.4447026,292.9980095,26.9515346,16.0525353,123.8596191,49.25442886,,,0.549,Low income,60.898,2.660748535,10827010,Electoral Autocracy,87.294,12.706,Sub-Saharan Africa
Burundi,2018,10.59861469,0.76075869,9.401038141,271.7524964,29.80900492,-2.814698077,121.4215622,48.46501923,,,0.568,Low income,61.247,5,11175379,Electoral Autocracy,86.968,13.032,Sub-Saharan Africa
Belgium,2000,100,0.882119779,72.54739516,23041.53473,69.68273991,2.544517762,104.8344193,144.8762817,5.3,8.3,126.735,High income,,,,Liberal Democracy,2.871,,Europe and Northern America
Belgium,2001,100,0.922072235,71.61195892,22995.15752,67.96488091,2.469258231,104.076561,153.801239,5.6,6.9,126.085,High income,77.97317073,31.28839551,10286570,Liberal Democracy,2.814,97.186,Europe and Northern America
Belgium,2002,100,0.826595024,70.8312977,24887.56133,65.25385179,1.645214362,103.1672287,155.9069672,6.2,7.8,126.879,High income,78.07560976,46.33,10332785,Liberal Democracy,2.759,97.241,Europe and Northern America
Belgium,2003,100,0.73265072,69.03650851,30587.66841,63.67904433,1.588964,102.3609085,158.6302795,7.4,8,128.275,High income,78.12926829,49.97,10376133,Liberal Democracy,2.704,97.296,Europe and Northern America
Belgium,2004,100,0.655238737,70.90627745,35364.37533,66.0121279,2.097283112,100.800209,153.4053345,6.7,8.3,128.805,High income,78.87804878,53.86,10421137,Liberal Democracy,2.65,97.35,Europe and Northern America
Belgium,2005,100,0.646005793,74.28282892,36795.97688,70.24622175,2.781432637,100.4623413,159.8901367,7.6,9.5,125.662,High income,78.9804878,55.82,10478617,Liberal Democracy,2.597,97.403,Europe and Northern America
Belgium,2006,100,0.63413575,76.80499706,38672.70594,72.76251224,1.791207701,100.7341919,161.0192108,7.4,9.3,123.906,High income,79.3804878,59.72,10547958,Liberal Democracy,2.546,97.454,Europe and Northern America
Belgium,2007,100,0.558634033,78.3018047,44262.896,74.16664217,1.8230563,101.5342178,159.514267,6.7,8.4,120.496,High income,79.78292683,64.44,10625700,Liberal Democracy,2.495,97.505,Europe and Northern America
Belgium,2008,100,0.530163553,80.88061998,48106.89292,80.20782782,4.489444205,102.1575623,158.7434082,6.5,7.6,120.203,High income,79.6804878,66,10709973,Liberal Democracy,2.445,97.555,Europe and Northern America
Belgium,2009,100,0.55901714,68.83400371,44583.54481,66.57203682,-0.053145674,102.1275635,156.6383667,7.7,8.1,107.743,High income,80.03414634,70,10796493,Liberal Democracy,2.397,97.603,Europe and Northern America
Belgium,2010,100,0.644618749,75.85006448,44141.87814,74.1476086,2.189299204,101.9242401,156.8615265,8.1,8.5,114.561,High income,80.18292683,75,10895586,Liberal Democracy,2.349,97.651,Europe and Northern America
Belgium,2011,100,0.569131221,80.69736291,47348.52502,80.79636075,3.532082107,101.9468002,156.6331635,7.1,7.2,105.046,High income,80.58536585,81.609996,11038264,Liberal Democracy,2.302,97.698,Europe and Northern America
